descriptif,nom_plage,commune,photo,nature_baignade,grand_territoire,source,date_ouverture,date_fermeture,date_detail,id,lon,lat
"Les pieds caressés par le sable blond, l’œil rivé sur Fort Boyard, profitez de nos trois kilomètres de plage comme bon vous semble : farniente et baignade sur la plage Nord, sports nautiques sur la plage Sud, dégustation de glaces sur la plage du Casino… Tout cela est possible, et bien plus encore. 

DES TOTEMS SUR LA PLAGE POUR NE PAS SE PERDRE 
Un lion, un panda, un éléphant… Des animaux très exotiques pour la région, mais bien utiles pour se repérer le long de la plage ! Choisissez le vôtre et montrez-le aux enfants pour qu’ils ne s’en éloignent pas trop.

DES COURS DE FITNESS GRATUITS SUR LE SABLE
Du lundi au vendredi, Valérie monitrice sportive, vous donne rendez-vous pour 1h30 de gym et de fitness à la plage ! Emportez votre serviette jusqu’à mi-septembre  et c’est parti ! Du lundi au vendredi, à 11h, sur la plage face rue du marché 

ET PLUS ENCORE
Les fous de ballon s’essaieront au beach-rugby ou au beach volley ; les aspirants navigateurs au Stand-up Paddle, à la pirogue polynésienne, au kite surf, au catamaran ; les amoureux du jogging le pratiqueront au coucher du soleil… La plage et l’océan sont ici un terrain de jeu idéal. 

EN TOUTE SECURITE 
La plage est ici en pente douce; pas de vague ni rouleau. La baignade comme la navigation s'y pratiquent en toute sécurité. 

COTE PRATIQUE 

Où peut-on se baigner 
Zone de baignade signalée en mer par des bouées jaunes situées à une distance de 300 m. En dehors de cette zone, la baignade n’est plus sécurisée vis-à-vis des activités nautiques

Quand peut-on se baigner :       
Une surveillance de la baignade est assurée à partir de 2 postes de secours situés sur la grande plage de Châtelaillon, tous les jours de la semaine du dernier week-end de juin au dernier week-end d’août de 11h à 19h. Chaque zone de baignade surveillée est délimitée par des flammes bleues sur la plage, sur une longueur de 250 m et dans la limite des 300 m en mer
Les conditions de baignade sont définies par des flammes hissées à proximité des postes de secours : 
Flamme verte : baignade surveillée
Flamme orange : baignade surveillée mais dangereuse
Flamme rouge : baignade interdite
Flamme blanche et noire : vent de terre (risque de dérive vers le large)
Flamme violette : pollution de l’eau
Flamme baissée : sauveteurs en intervention, baignade non surveillée
Absence de flamme : pas de surveillance, le poste de secours n’est pas ouvert
Pour votre sécurité, tenez-vous informés des conditions de baignade y compris en dehors des zones surveillées.

En cas de problème : 
N° du poste de secours Nord : face à la Rue Denfert Rochereau 06 10 55 24 00
N° du poste de secours Central : Plage du casino », face à la Rue du Dr Barraud 05 46 30 01 81

Totems
De grands mâts surplombés d’un perroquet, d’une tortue, d’un panda ou d’un chat… sont plantés sur la plage en saison pour aider les enfants à se repérer

Kite Surf 
Pratique réglementée du 15/06 au 15/09 : uniquement à partir de 19h jusqu’à minuit et en dehors de la zone de baignade

Canoë-kayak rigide, cerf-volant 
Réglementées pendant la saison estivale 

Char à voile 
Pratique interdite du 15/06 au 05/09

Activités nautiques 
Interdites dans la zone de baignade. Au sud de la grande plage, un chenal permet la mise à l’eau des embarcations pour accéder au-delà de la zone de baignade

Station Météo 
Pour connaître la température, la pression, la vitesse ou la direction du vent, connectez-vous à la station météo de Châtelaillon-Plage : chatelaillonplage.fr/Previsions-meteo

Qualité des eaux de baignade 
La commune s’est engagée dans un programme d’actions qu’elle met en œuvre afin de garantir une bonne qualité des eaux de baignade sur l’ensemble de ses sites.
Des contrôles sont effectués jusqu’à 3 fois par semaine ;  les résultats des analyses sont disponibles sur les lieux de baignade, à l’Office de Tourisme et sur le site internet de la mairie. 
Depuis 2012 elle détient la certification « Démarche qualité des eaux de baignade » créée par le Ministère de l'Environnement, l'ANEL (Association des Elus du Littoral) et l'ANMSCCT (Association Nationale des Maires des Stations Classées et Communes Touristiques).
En 2019, la qualité a été classée de « bonne » à « excellente » par l’Agence Régionale de la Santé pour l’ensemble des plages

Nettoyage de la plage en été 
Plage de Châtelaillon : nettoyage complet quotidien
Plage des Boucholeurs : nettoyage complet une fois par semaine 
Plage de Saint-Jean-des-Sables : nettoyage complet plusieurs fois par mois

Animaux 
Pour des raisons d’hygiène, les animaux ne sont pas admis sur les plages entre le 01/05 et le 31/10. Pendant cette période, les promenades à cheval sur la plage sont également interdites.

Cendriers de Plage 
Ecologique, en forme de cône, il se plante dans le sable et se transporte fermé. Pratique et responsable, ils sont en vente à l’office de tourisme.    


",Plage de Chatelaillon,CHATELAILLON-PLAGE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/442/27/263495/CS-050419-24-JPG_1.jpg,Plage oceane,La Rochelle,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",163,-1.093832000000001,46.07651000003293
"La plage de la Cible, unique plage de Saint-Martin-de-Ré s'étend sur environ 200m. En période estivale, vous y trouverez des cabines de bain blanches, un restaurant et une école de voile. La plage de la Cible est située à environ 700m du port de Saint-Martin-de-Ré.

&gt; Equipements :
- Sanitaires et douche
- Parking gratuit
- Restaurant / Bar
- Plongeoir

&gt; Activités : 
- Kitesurf
- Cerf-volant
- Pêche
- Pêche à pied
- Surf
- Voile

&gt; Services et prestations :
- Ecole de voile
- Aire de pique-nique
- Location de cabines de bain
- Promenade en bateau

Plage surveillée en juillet et août.

Les chiens sont interdits sur cette plage.

Plage certifiée ""Qualité eaux de baignade"".
La certification « Démarche qualité des Eaux de baignade » garantit aux baigneurs, une eau de baignade de bonne qualité plage de la Cible. Cette certification est une réponse à la Directive européenne sur la qualité des eaux de baignade et un mode de gestion responsable de la baignade, qui, en faveur des baigneurs, renforce les normes sanitaires et la connaissance des sources potentielles de pollution.

Cette certification publique, dédiée spécifiquement à la qualité des eaux de baignade, est la meilleure garantie pour se baigner en permanence dans une eau de bonne qualité. Des eaux de baignade contrôlées deux fois par semaine.
Consultez la qualité des eaux de baignade de la Plage de la Cible : http://omer.saur.fr/commune/st-martin-de-re.html ",Plage de La Cible,SAINT MARTIN DE RE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/675/27/28058/plage-de-la-cible-credit-mairie-smdere-1-.jpg,Plage oceane,Ile de Ré,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",235,-1.35445,46.20476900003218
"Tout au bout de la presqu'île de Loix la plage en forme d'anse, surplombée de son petit fort,  se love au creux de la pointe du Grouin. 
Baignade surveillée en juillet et août.",Plage du Grouin,LOIX,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/675/27/163734/plage-loix.jpg,Plage oceane,Ile de Ré,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",202,-1.4145320000000008,46.22714000003206
"Covid 19 : plage ouverte de 8h à 20h pour les activités sportives uniquement.

--------------------------------------------------------------

Située au sud de la ville, la plage de Bourcefranc-le-Chapus se trouve dans l'estuaire de la Seudre. Elle est située à proximité du camping municipal et du centre nautique de plein air. Un magnifique panorama de l'île d'Oléron (Saint-Trojan-les-Bains et la pointe de Gatseau) et de la presqu'île d'Arvert (Ronce les Bains et le Pont de la Seudre) s'offre à vous, vision prolongée grâce aux ponts enjambant l'océan et le fleuve. La plage est calme dû à son éloignement des principaux axes de transport. 

Plage non surveillée.",Plage de Bourcefranc-le-Chapus,BOURCEFRANC-LE-CHAPU,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/17/27/41666/91240008.jpg,Plage oceane,Marennes Oléron,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",256,-1.1499800000000004,45.82963900003435
"La plage de Boyardville est située à l'orée de la forêt des Saumonards. Elle offre un panorama exceptionnel sur fort Boyard et l'île d'Aix. Grâce à sa situation privilégiée, elle est protégé des forts courants et est un lieu idéal pour se détendre et pratiquer diverses activités nautiques.

Parkings à vélos et desservie par la navette estivale en saison.

Les animaux ne sont pas acceptés sur la plage, se référer à la règlementation/arrêté municipal affiché à l’entrée de la plage et ceci toute l'année jour et nuit.

",Plage de Boyardville,SAINT GEORGES D OLERON,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/403/27/164900/IMG-Voilier-2016-OTIOMN-007262.JPG,Plage oceane,Marennes Oléron,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",225,-1.2373010000000004,45.97507800003353
"Charmante plage de sable située au nord ouest de l'île d'Oleron, elle est prise entre l'océan Atlantique et des dunes sauvages.  Son emplacement et sa vue imprenable sur le phare de Chassiron en fait un endroit séduisant et authentique qui conviendra autant au farniente qu'à la glisse. A marée basse, cette plage bénéficie d'une zone rocheuse et d'une zone sableuse. 
Vous y trouverez une école de plongée ainsi qu'une école de surf.

Parking à vélos.

Les animaux ne sont pas acceptés sur la plage, se référer à la règlementation/arrêté municipal affiché à l’entrée de la plage et ceci toute l'année jour et nuit.",Plage de Chaucre,SAINT GEORGES D OLERON,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/403/27/164904/IMG-Vueaerienne-Chaucre-2018-OTIOMN-000020.jpg,Plage oceane,Marennes Oléron,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",231,-1.3914179999999996,45.98228600003348
"Chef de Baie est l'une des 3 plages de La Rochelle, au Nord-Ouest, en direction de La Pallice et du Port de Pêche.
Cette petite plage fait partie d'un site de 30 hectares du même nom, classé en Espace Naturel Sensible, qui abrite une biodiversité animale et végétale préservée.
Jouxtée d'un grand espace vert, elle est aussi le point de départ d'une balade sur la falaise offrant un panorama exceptionnel sur le Pertuis d'Antioche et les Minimes en face. A noter, la présence de bâtiments historiques du 18ème siècle : La Batterie et La Tour Carré. Vous y rencontrerez aussi des blockhaus. 

Idéale pour les familles avec enfants. 
Petite restauration - snacking sur place. 
Douches et WC.

Les chiens y sont admis du 15 septembre au 15 juin. tenus en laisse. Se référer à la réglementation municipale affichée à l'entrée de la plage. 
Poste de secours : 05 46 43 37 38.

",Plage Chef de Baie,LA ROCHELLE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/440/27/264635/Plage-de-Chef-de-baie_1.jpg,Plage oceane,La Rochelle,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",183,-1.2085820000000016,46.146510000032514
"A proximité du port et face au Palais des Congrès, cette petite plage est adaptée aux familles avec enfants.

Les animaux ne sont pas autorisés, se référer à l’ arrêté municipal affiché à l’entrée de la plage.

Une signalisation particulière est mise en place sur chaque site indiquant quelles sont les mesures sanitaires obligatoires.





",Plage de Foncillon,ROYAN,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/212232/Plage-de-Foncillon-Royan-2.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",219,-1.0339919999999996,45.61923600003553
"La plage de Gatseau, située au sud de l'île d'Oléron, fait face à la presqu'île d'Arvert. Bordée d'une épaisse forêt, c'est un endroit authentique et sauvage. Sa situation à la pointe de l'île et son exposition plein sud en font la plage agréable où balades et farniente se mêleront aux activités de bord de mer. Sa situation à l'orée de la forêt, bien protégée, vous permet de bénéficier d'une vue imprenable sur une baie magnifique.

Poste de secours en juillet et août (se renseigner auprès de l'office de tourisme pour connaitre la date d'ouverture de l'année en cours).

L'accès aux chiens est interdit du 1er juillet au 31 août.

Equipée de sanitaires en juillet et août",Plage de Gatseau,SAINT TROJAN LES BAINS,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/420/27/16674/echo_photo_PLAGE_JEUDI.jpg,Plage oceane,Marennes Oléron,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",240,-1.2193000000000005,45.812800000034436
"C'est la plage la plus fréquentée située au sud du village. Composée d'une longue côte sableuse abritée d'un cordon dunaire.

Du 01 juillet au 31 août, plage surveillée de 11h  à 19 heures, par le Sdis 17 ( Service départemental d'incendie et de secours).
Cette plage possède 2 tiralos, pour personne à mobilité réduite.",Plage de Gros Joncs,LE BOIS PLAGE EN RE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/675/27/27359/100_0032.jpg,Plage oceane,Ile de Ré,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",190,-1.3820450000000002,46.17234100003236
"Surplombée par le phare de l'île d'Aix, cette charmante plage est située à proximité de l'embarcadère et du village fortifié. Ses allures intimistes et son panorama sur le Fort Boyard en font un lieu agréable et propice à la baignade et idéal pour nager. 
Plage de sable fin, avec un panorama unique sur Fort Boyard.
",Plage de l'Anse de la Croix,ILE D AIX,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/920/27/37858/rochefort-ocean-ile-aix-plage-anse-croix-phare3.jpg,Plage oceane,Rochefort Océan,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",266,-1.17794,46.01109100003331
"La Plage de l'Arnérault, unique plage de La Flotte, est située à deux pas du port et du cœur du village. 
L'anse de l'Arnérault propose une baie abritée, idéale pour la baignade en toute sécurité. Cette plage de sable fin s'étend sur environ 500 m, le long d'une agréable promenade.

En période estivale la plage est surveillée, nettoyée quotidiennement et une surveillance sanitaire des eaux de baignade est faite une fois par semaine.

La plage de l'Arnérault est accessible aux personnes à mobilité réduite avec la mise à disposition de deux fauteuils hippocampes.",Plage de L'Arnerault,LA FLOTTE EN RE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/675/27/158562/La-Flotte-plage-de-l-Arny-rault-Ile-de-ry-.jpg,Plage oceane,Ile de Ré,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",180,-1.316578,46.18760000003229
